c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11
7.679695039144016633e-01,7.663752835072864533e-01,5.078485927319502657e-01,4.094640946618330890e-01,7.467140704349775060e-01,1.856056069765931738e-01,1.937203080227486995e-01,7.182697588308287751e-01,8.715404485172099092e-01,6.452372778673259868e-01,1
7.433180508194527913e-01,8.033521074540037610e-01,5.206100388789519640e-01,3.418591440695241679e-01,6.986226512989210935e-01,1.635133445907834271e-01,1.755800975200287328e-01,7.449078122147898551e-01,8.078533961522942342e-01,7.743527804217407162e-01,1
8.258402834435129014e-01,7.782893493008112840e-01,4.469380030752954647e-01,5.049715435744058789e-01,8.158611356566494166e-01,2.104475158771432208e-01,2.602589270345443406e-01,7.147110636170598275e-01,7.627381612991741555e-01,7.353713943248589846e-01,1
7.975635418561163315e-01,2.419443889566552097e-01,5.499547663103752093e-01,3.375430491076816808e-01,4.652968885243862207e-01,5.974871085976268814e-01,6.011480371881497975e-01,4.268121236492105064e-01,4.395647517393246329e-01,7.250393319009663662e-01,0
6.042844945806604695e-01,7.654867264218712108e-01,4.327899395353747014e-01,4.858996262739729843e-01,5.263052650296740076e-01,3.481104497042429857e-01,4.280998264188344837e-01,9.245158377805129390e-01,8.068947193090330039e-01,7.844793826540024106e-01,1
7.655402306753938957e-01,2.682460291380372452e-01,5.344616889152515871e-01,5.043313993349646251e-01,5.122770159770690945e-01,5.194796577230352819e-01,4.862494030408186507e-01,2.043446885943752400e-01,5.076077190620359447e-01,7.279069074811354012e-01,0
7.782759886827729234e-01,2.846691071641009319e-01,4.470763503321537602e-01,6.409621184658554904e-01,4.662710476052893682e-01,3.248481762465884604e-01,5.587554874285747264e-01,2.074622953172444439e-01,5.015037735801335383e-01,8.345435014643904914e-01,0
7.664441677103427386e-01,2.603688741242992655e-01,4.951082186084041492e-01,4.775377968500800208e-01,5.071804056880548917e-01,5.246505478540189893e-01,5.123684435799472636e-01,2.341105166667545312e-01,5.014027759154138231e-01,7.257874419758486573e-01,0
7.574799502164006881e-01,2.363567161482363066e-01,5.063173962647748994e-01,5.291206577242348885e-01,5.865982765445322267e-01,4.988775285203282395e-01,4.974981177823929457e-01,2.457792690148737635e-01,5.159449493811585352e-01,7.081245384877955518e-01,0
7.224627550102452611e-01,7.775610691299001953e-01,5.014584069900173136e-01,4.881025227236532871e-01,8.011314619790614877e-01,2.788422480404010861e-01,2.467640369898884412e-01,7.390770424483439349e-01,8.027625327987090165e-01,7.486898687321394963e-01,1
2.218651789269811270e-01,2.639535405197678264e-01,2.369279222699187115e-01,5.189438675555803071e-01,7.295649594015628514e-01,7.322550232364976042e-01,7.303887167365153976e-01,5.204439392270798770e-01,4.877740150729715785e-01,7.555714607617155520e-01,2
7.647376908367098380e-01,2.333934945177439935e-01,4.505666844958767792e-01,5.002641178395123012e-01,4.827642337922279370e-01,5.854713468992824854e-01,4.268184993567054608e-01,3.771518323766747116e-01,4.970335544765812075e-01,6.936771369346926841e-01,0
7.640431537439362764e-01,7.631209135663348242e-01,5.978712932614727027e-01,5.308208550943770421e-01,6.423375965534534604e-01,1.068228402622184714e-01,1.854368013555627304e-01,7.753373384722008765e-01,7.074664126562066890e-01,7.032025273873244720e-01,1
7.381058448864854515e-01,7.668432421634776563e-01,5.330487312498590757e-01,5.004119741055750303e-01,6.484215302610242260e-01,2.075321654428060325e-01,1.905383816521046825e-01,7.755093024845473026e-01,7.104940818513949541e-01,7.179055883663634230e-01,1
8.303503871727333507e-01,2.915374285364681350e-01,4.449505355449667188e-01,4.852439997909603342e-01,5.264616960781802746e-01,5.623540677876740501e-01,4.330097170267966922e-01,3.175320683016887857e-01,5.232814010180294462e-01,7.394091427079628742e-01,0
8.466244957378330493e-01,2.098197824581948812e-01,4.522861053820115274e-01,6.095198953451214097e-01,5.529366136368869533e-01,5.021618097863701502e-01,5.088813998019331430e-01,2.248580978903022276e-01,5.391031126444419952e-01,7.135281777056379227e-01,0
9.247966302626539070e-01,2.593838294968150993e-01,4.091796690426008354e-01,5.698896502231590722e-01,5.275344867498490409e-01,4.629812200494130003e-01,5.501012640524244324e-01,2.587848668186211731e-01,5.708286074658653897e-01,7.562127913627900710e-01,0
8.078342632781608801e-01,3.372403311271261472e-01,4.143616060342426022e-01,4.037929202764730663e-01,5.834859829890532978e-01,3.650550021531919209e-01,3.764360385924186425e-01,2.233554191322033866e-01,4.023839525182666410e-01,7.514379407312472559e-01,0
7.643701739793081762e-01,6.558324584428677495e-01,4.228042394462999676e-01,3.145305673038335526e-01,5.304127857072040708e-01,-9.158117824446326827e-02,3.908709149969795682e-01,9.020097827743307484e-01,5.943569347820943927e-01,6.204642878038124643e-01,1
7.103948569349312070e-01,5.894712534026107509e-01,4.417107248971869349e-01,5.178953197554082566e-01,7.535854727498145778e-01,2.524884447426921641e-01,4.910863309653540898e-01,7.655141386572509310e-01,7.816820323101366652e-01,7.764045652536142317e-01,1
7.978473222960701383e-01,6.800828367228848315e-01,4.282571483446941385e-01,4.130441858209921158e-01,8.279303440575119799e-01,3.077129659381711568e-01,3.594700108514322090e-01,6.905704263264406118e-01,8.097065383846101527e-01,7.709447447568300582e-01,1
7.758512863132842607e-01,6.953490317369075413e-01,4.575497943304604465e-01,4.934412310471774088e-01,6.951344812302182596e-01,2.979162924322886763e-01,2.721677089845430664e-01,6.952449490861609682e-01,7.432252929982233747e-01,7.558756097265977303e-01,1
6.879601112884891068e-01,3.995249748144866775e-01,5.388749699275365845e-01,5.299406257716184898e-01,4.494421742994451074e-01,4.034646335904454872e-01,7.037503794887485231e-01,2.989316214424205809e-01,5.061634147932785321e-01,7.815237938897017234e-01,0
2.792423695593670430e-01,2.834631038992184715e-01,2.515036501675023684e-01,5.337306722676019577e-01,7.491101196283557195e-01,7.344344478972608670e-01,7.600073998915977125e-01,5.128991579614802232e-01,5.036470482384177716e-01,7.894400325312318500e-01,2
6.094173186255806840e-01,9.281497681603669836e-01,5.472764741763788132e-01,5.642225534869864667e-01,5.535849679362200293e-01,4.269626637697191973e-01,1.817836042188337720e-01,7.346483020025732502e-01,9.163019121612482332e-01,5.365961797078527828e-01,1
6.171195381553871151e-01,5.256085517875579427e-01,5.928009904442324007e-01,4.617218275695946228e-01,9.595124668641564769e-01,1.646182305382561106e-01,2.995202936363078328e-01,8.228287298767806845e-01,7.726296894574619101e-01,8.566650609665004135e-01,1
6.187917671873091052e-01,2.857811959189693329e-01,4.809919693523905249e-01,4.447269536035436399e-01,5.607868138213268905e-01,3.690956647138164404e-01,4.908517834199679353e-01,1.924649323484018681e-01,4.465344190247110268e-01,8.340352024164685574e-01,0
6.341322278439290860e-01,6.272561899448549916e-01,5.398800830414516305e-01,4.385022437939296580e-01,6.299521435604200637e-01,3.892379491262242253e-01,1.560082789746428111e-01,7.991581465834208808e-01,8.248722276965186895e-01,6.841381592882356255e-01,1
8.499703596179479792e-01,6.768506534552434228e-01,7.655167738910788611e-01,5.173016098024076914e-01,6.504732167612761184e-01,3.321345703571211838e-01,2.535408435746597799e-01,9.457513567310051883e-01,6.476705871261497771e-01,7.354654306754720983e-01,1
2.200510098352917443e-01,2.666378057737197604e-01,2.795366737074506114e-01,4.989785904963668917e-01,7.641118470262500129e-01,7.299341336179502315e-01,7.433436501051510215e-01,4.878116736069951220e-01,4.618307039126280378e-01,7.736112672673400859e-01,2
7.493471057107556899e-01,7.599323082723882239e-01,4.863736790033169610e-01,4.911119154672849985e-01,7.525730268600141493e-01,2.649270168224185373e-01,2.515185911544940978e-01,7.553824360823003792e-01,7.558533829941038729e-01,7.413916622218224006e-01,1
7.554189702421879593e-01,7.540323660790773097e-01,4.873028989644189179e-01,4.899904214158167237e-01,7.540221317476317742e-01,2.654075504301744992e-01,2.539475395122380852e-01,7.522878049514055698e-01,7.547142743828645362e-01,7.385533956231228325e-01,1
8.439268411411775528e-01,7.338393368526984206e-01,4.259262959886400690e-01,3.407791531151095343e-01,7.665675063367840547e-01,3.495267408801536191e-01,-7.167191034213082901e-02,7.430408961813915747e-01,6.209759682927422642e-01,7.349371281763497077e-01,1
7.299599087977101108e-01,7.382746872190073528e-01,5.093293576272904799e-01,4.835249095655547169e-01,7.626823138233631560e-01,2.582136652525203191e-01,2.624115335050892228e-01,7.605940119811885891e-01,7.740632823118568373e-01,7.286673670418758464e-01,1
2.812405973776260226e-01,2.525975391591904207e-01,2.491867331347367709e-01,5.063269960091248967e-01,7.439176574551016330e-01,7.477513585378973149e-01,7.207689305723606887e-01,5.062885612713885486e-01,4.590675626363883710e-01,7.824263987396130604e-01,2
7.943160972031507727e-01,7.550007919119728905e-01,4.787067424446672659e-01,5.271241468674741082e-01,7.292420637580853127e-01,2.600548720940529801e-01,2.818594373418124022e-01,7.224528973787742725e-01,7.646113260897725583e-01,7.149661292824792680e-01,1
6.574854560204304033e-01,8.772620019017465243e-01,7.859790728350902755e-01,7.747177105909537342e-01,4.772364289798748382e-01,5.498750624875730075e-01,2.868413994722335825e-01,5.374380550957730263e-01,7.711063138276791351e-01,7.516473399779234343e-01,1
6.651366676415478851e-01,3.521824762174396439e-01,5.411289129487824034e-01,4.365167075054073864e-01,5.495031353001572638e-01,4.319851167247295010e-01,5.182357927147658305e-01,2.576519466221098287e-01,4.625418150872637191e-01,7.797402922197276265e-01,0
2.327725048987006051e-01,2.383119718688137267e-01,2.414623166888996142e-01,4.991700474829882106e-01,7.633008907583983538e-01,7.619772447298195361e-01,7.518453276385108630e-01,5.084332328428589065e-01,4.630512518981014791e-01,7.667246370650611098e-01,2
7.555018095622620944e-01,7.525131439544113787e-01,4.858684985843997883e-01,4.887004181587344953e-01,7.429621661455174664e-01,2.706671049747739199e-01,2.529236568368666283e-01,7.554554807666045146e-01,7.511871799879807909e-01,7.444870979866320404e-01,1
7.556710056603467285e-01,7.504175462962526799e-01,4.835452932514929247e-01,4.922455388862225778e-01,7.503099094500024213e-01,2.641233685898566885e-01,2.495796625782410738e-01,7.492829311683362192e-01,7.552332985116153585e-01,7.377229492390484644e-01,1
7.867440695166018072e-01,7.018577422877323446e-01,5.588033782661685489e-01,4.431589535776838673e-01,6.573143400490584209e-01,2.557928518921896988e-01,3.374554422600175574e-01,6.275946504085300193e-01,8.300466174791082397e-01,7.265442623288789203e-01,1
1.057493494536296152e+00,8.678112557698579588e-01,6.444880856296182348e-01,4.675874508114241102e-01,5.544979212101828203e-01,8.630538955137545543e-03,5.837360530959636584e-01,7.719270189624193312e-01,1.045949424356182433e+00,6.406596645342707008e-01,1
7.693795561022251928e-01,7.115127953851698717e-01,4.804497476750153595e-01,4.837121182270460173e-01,7.301899168856528233e-01,2.344342149818912091e-01,2.747726743248451453e-01,7.647414189321859457e-01,7.784635344218352460e-01,7.554104848925586868e-01,1
7.593384242149222585e-01,2.445021842341928153e-01,5.108063734823488078e-01,5.416701203951528321e-01,5.502511021780871481e-01,5.534828106511194834e-01,5.111726913795896499e-01,2.297540740894677413e-01,5.215400876409648223e-01,6.734707015223849735e-01,0
7.031428005503248535e-01,7.889292921772573797e-01,4.660665961273617319e-01,4.918632117993986252e-01,8.159979433271133953e-01,3.006963362872506762e-01,1.965606422404856668e-01,7.024508753593305954e-01,7.542931379818857973e-01,7.486183511412990432e-01,1
2.525595362017586387e-01,2.689731739442242642e-01,2.907425466651670232e-01,5.433832619115276374e-01,7.724754735024764729e-01,7.676466987682096788e-01,7.408662411356402577e-01,4.685891004947189686e-01,4.551914792402904641e-01,7.943399711777722194e-01,2
7.361882289776900956e-01,7.231513649948515532e-01,5.251919045136216324e-01,4.487224473238456968e-01,7.569874503428590806e-01,2.284435243474683963e-01,2.499827818499689713e-01,7.547589252776915059e-01,7.562686457033471754e-01,7.992617167426535607e-01,1
7.575212283205779995e-01,7.506536030167964002e-01,4.876880433889428379e-01,4.876668727302125306e-01,7.534537407206288728e-01,2.662585213921888627e-01,2.519915943546639503e-01,7.530509103687786920e-01,7.535374485740566897e-01,7.370827153705272750e-01,1
2.636678034095854550e-01,2.938222209800996354e-01,2.519007235067505235e-01,5.265870343778077389e-01,7.368769479786805299e-01,7.732281710441416545e-01,7.700132978112859128e-01,4.809883112841382147e-01,4.779020832856729073e-01,7.859111313782249919e-01,2
7.255294995355602294e-01,1.227176380921156384e-01,3.724827798736022322e-01,5.145720148155493723e-01,6.016554468585694204e-01,4.848837823954597059e-01,3.918707476378394117e-01,1.604864152731352855e-01,5.785078576900661851e-01,5.917537404039246995e-01,0
7.660405712338824724e-01,2.038921307696899277e-01,5.358491204987951839e-01,4.916782135713622104e-01,3.480264222115274086e-01,2.872113466728392073e-01,4.841148924050374114e-01,3.816902265808155281e-01,4.777163774424743603e-01,8.354072168207906657e-01,0
2.215714674103933801e-01,2.929937490852978499e-01,2.374350917533796235e-01,5.357442537486989398e-01,7.908773302404761285e-01,7.591730985599112191e-01,7.337930849096880870e-01,4.649034367848716154e-01,4.986515884812561805e-01,7.704875059230398282e-01,2
6.668594316345548556e-01,7.858620115492381819e-01,4.146810218970370943e-01,5.721646031819176415e-01,7.293965411950490418e-01,2.335607636073970539e-01,3.664677068183536668e-01,4.945421875121942534e-01,8.817926278746287538e-01,2.268308955774047675e-01,1
2.728630767356629572e-01,2.850862299772939923e-01,2.857052976131311262e-01,5.144268822767280591e-01,7.386900080555753867e-01,7.750518918715825212e-01,7.294076338029082951e-01,4.752687176366876542e-01,5.165425840790891510e-01,7.700864542655129208e-01,2
3.258458521891026693e-01,6.889362386104205260e-01,3.388964653888458800e-01,8.573956990864778360e-01,1.059064772544405120e+00,9.708241730917517298e-01,7.665421790949827896e-01,1.036785201822106206e+00,9.977338598264295921e-01,1.304826730187346850e+00,-1
7.056893696155619455e-01,3.027080879144634640e-01,4.679607319085257178e-01,4.974490188004629387e-01,5.580452910690700818e-01,4.828056338263129743e-01,5.211155405100502680e-01,2.113807322296087920e-01,4.590646263075868205e-01,7.406553315164053908e-01,0
7.734735636584150198e-01,2.975748180159948353e-01,4.602199522740279547e-01,5.386687626337979262e-01,5.184270044129986044e-01,5.419997390695777684e-01,5.776113394477732088e-01,2.823584727228859448e-01,5.096417570376652328e-01,7.700979203174833643e-01,0
8.514392742558420935e-01,2.550533916370396059e-01,6.556539912536716308e-01,4.562168778231958099e-01,2.799747360621920866e-01,4.617593443188564017e-01,4.808092613905717849e-01,3.292527307234147660e-01,5.168969725856896735e-01,6.460058287085761464e-01,0
7.507388814957541845e-01,7.462436966667739258e-01,4.855451188882192182e-01,4.892635564694471362e-01,7.569808124261286908e-01,2.682652489419003472e-01,2.531890495812908481e-01,7.585877606271584916e-01,7.590446852338171846e-01,7.413768591027081190e-01,1
4.268824274500492844e-01,1.027183439602093795e+00,7.704265939586872891e-01,2.791030652446577220e-01,6.545311854538364837e-01,5.623660471313873810e-01,2.171415982286571122e-01,8.845081760185957709e-01,3.997449777359427525e-01,5.532193666992465397e-01,1
9.379920585808569911e-01,8.382689566853323004e-01,6.033620832771845466e-01,6.204980518547389412e-01,8.539295320388468058e-01,2.809144080010146372e-01,4.666696352048706475e-01,6.429017455296864858e-01,9.597093411064805402e-01,5.708288667710550435e-01,1
7.891976650608231170e-01,2.340971042407671565e-01,5.021038154003664156e-01,5.213293568468878592e-01,3.899663219564694083e-01,5.601470826940484482e-01,5.671214412582643583e-01,2.300773601270657553e-01,6.091205914003300359e-01,7.663138931452826430e-01,0
7.375094589921822319e-01,6.714422540546838292e-01,3.455839487645709918e-01,5.139808095630143958e-01,6.801973353383674592e-01,2.370584421563309563e-01,1.418909690915398647e-01,7.605485566365536299e-01,8.166457210634281427e-01,7.035746654797004895e-01,1
7.591544366821095791e-01,7.568957543081625827e-01,4.721699664566705312e-01,5.080636584491683427e-01,7.378210580890950387e-01,2.745812946129658760e-01,2.596089396872919286e-01,7.361158255667782369e-01,7.772810296537503438e-01,7.189531763763203909e-01,1
